team_name,opp_fg,opp_fga,opp_fg3,opp_fg3a,opp_fg2,opp_fg2a,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,opp_pts
Milwaukee Bucks,36.9,85.1,9.0,28.7,27.9,56.3,19.5,24.2,.804,10.7,33.8,44.5,23.3,8.3,5.4,14.1,19.6,102.3
Cleveland Cavaliers,39.6,89.7,10.2,28.8,29.4,60.9,13.4,17.9,.750,10.8,32.6,43.4,22.7,6.3,5.3,12.8,21.7,102.8
Miami Heat,35.9,83.8,7.3,21.3,28.6,62.4,18.3,22.6,.812,10.8,34.8,45.6,19.0,6.6,5.8,13.8,18.6,97.4
Washington Wizards,38.7,83.4,10.6,27.3,28.1,56.1,17.1,23.7,.724,10.4,33.0,43.4,22.5,7.7,4.7,15.5,20.7,105.1
Utah Jazz,34.7,82.1,7.8,22.5,26.9,59.6,15.6,21.1,.738,9.1,32.8,41.9,18.0,6.5,4.4,11.8,19.7,92.8
Chicago Bulls,38.2,86.9,9.2,25.3,29.0,61.6,13.4,17.8,.754,10.9,32.1,43.0,23.0,7.3,5.2,13.1,19.6,99.0
Dallas Mavericks,36.2,79.1,10.9,27.1,25.3,52.0,17.1,22.4,.763,8.4,36.7,45.1,21.2,7.4,3.4,16.1,20.2,100.4
Memphis Grizzlies,34.0,77.9,8.9,26.4,25.1,51.5,19.9,27.1,.737,7.9,33.2,41.1,19.2,7.6,5.9,14.9,22.5,96.9
Charlotte Hornets,39.1,89.1,10.9,31.1,28.2,57.9,14.4,18.5,.777,9.4,36.8,46.1,23.8,6.9,5.8,13.4,21.8,103.4
Boston Celtics,37.8,86.3,9.0,26.3,28.8,60.0,18.9,24.6,.768,12.0,34.6,46.6,22.0,7.3,5.8,14.3,19.0,103.4
Minnesota Timberwolves,37.6,80.1,8.5,25.1,29.1,55.0,19.8,25.4,.776,8.9,32.1,41.1,20.4,8.1,5.6,15.9,21.2,103.5
San Antonio Spurs,37.1,82.4,8.9,25.9,28.2,56.4,15.5,20.6,.752,9.1,32.2,41.4,21.6,7.2,4.1,13.8,20.3,98.6
Toronto Raptors,37.8,81.9,9.7,27.8,28.1,54.1,19.7,25.4,.776,9.9,33.3,43.3,22.7,5.9,4.8,15.6,20.8,104.9
Orlando Magic,38.2,85.8,7.8,23.5,30.4,62.2,14.6,19.4,.752,10.0,35.4,45.4,21.5,7.4,6.0,12.4,18.7,98.9
Atlanta Hawks,37.9,87.5,8.8,26.6,29.1,60.8,14.6,18.8,.775,10.2,32.8,42.9,21.1,10.7,4.8,16.3,21.4,99.1
New York Knicks,38.4,85.2,9.1,25.8,29.3,59.4,20.3,26.8,.759,11.5,33.3,44.8,20.4,7.6,4.6,13.8,18.1,106.3
Detroit Pistons,36.3,83.6,8.3,24.2,27.9,59.3,16.2,21.0,.770,10.2,34.9,45.1,21.3,6.3,4.9,13.1,17.2,97.1
Los Angeles Clippers,35.9,83.3,8.4,22.8,27.6,60.4,17.1,21.5,.796,10.0,32.9,42.9,20.3,6.8,3.1,15.7,24.7,97.4
Golden State Warriors,39.1,90.3,8.9,26.5,30.2,63.8,18.1,23.3,.775,11.9,31.5,43.4,22.4,8.6,3.2,14.6,20.2,105.2
Houston Rockets,38.9,84.6,9.6,25.9,29.3,58.6,17.9,22.6,.794,9.3,30.3,39.6,21.6,9.1,5.0,14.1,18.4,105.5
Sacramento Kings,37.4,81.3,10.4,28.6,27.1,52.7,20.3,26.7,.760,9.5,32.1,41.6,22.9,7.9,5.6,13.8,22.1,105.5
Philadelphia 76ers,40.7,89.9,9.1,27.0,31.6,62.9,16.6,22.9,.728,11.6,35.1,46.7,22.6,9.0,5.8,13.5,19.4,107.1
Brooklyn Nets,43.3,91.0,10.6,28.3,32.7,62.7,16.8,21.6,.775,11.0,37.0,48.0,24.9,10.4,5.2,14.8,20.7,114.0
Denver Nuggets,40.9,89.1,7.9,23.5,33.0,65.6,19.1,24.8,.768,9.1,33.4,42.5,22.5,8.6,5.7,12.1,23.5,108.9
Indiana Pacers,38.5,86.9,9.7,29.5,28.8,57.4,18.4,23.4,.789,11.6,35.8,47.4,22.5,8.4,5.7,16.9,19.6,105.1
Oklahoma City Thunder,39.7,87.8,8.9,25.8,30.7,62.0,17.1,23.1,.742,9.7,32.2,41.9,21.3,8.5,5.4,14.8,19.4,105.4
New Orleans Pelicans,39.2,89.3,10.2,28.7,29.0,60.6,17.4,21.7,.803,10.0,37.9,47.9,24.2,7.7,4.1,14.2,20.2,105.9
Los Angeles Lakers,41.8,86.4,9.7,27.6,32.2,58.8,17.6,23.7,.742,9.4,33.0,42.4,26.1,9.1,4.8,14.9,18.9,110.9
Phoenix Suns,39.8,87.9,9.7,25.5,30.1,62.4,22.9,29.3,.782,9.6,35.6,45.2,22.7,8.0,6.2,15.5,22.3,112.2
Portland Trail Blazers,40.9,89.1,9.9,26.8,31.1,62.3,21.9,28.0,.784,11.1,35.4,46.5,21.2,7.8,5.2,12.6,20.3,113.7
