team_name,opp_mp,opp_fg_pct,opp_avg_dist,opp_fg2a_pct_fga,opp_pct_fga_00_03,opp_pct_fga_03_10,opp_pct_fga_10_16,opp_pct_fga_16_xx,opp_fg3a_pct_fga,opp_fg2_pct,opp_fg_pct_00_03,opp_fg_pct_03_10,opp_fg_pct_10_16,opp_fg_pct_16_xx,opp_fg3_pct,opp_fg2_pct_ast,opp_pct_fg2_dunk,opp_fg2_dunk,opp_pct_fg2_layup,opp_fg2_layup,opp_fg3_pct_ast,opp_pct_fg3a_corner,opp_fg3_pct_corner
Atlanta Hawks,18175,.445,14.0,.654,.266,.127,.104,.158,.346,.491,.588,.417,.421,.431,.360,.508,.044,259,.226,775,.844,.254,.409
Boston Celtics,18075,.452,13.4,.686,.280,.162,.093,.150,.314,.507,.628,.430,.404,.425,.333,.503,.047,279,.242,884,.848,.210,.352
Brooklyn Nets,17835,.460,13.1,.702,.285,.153,.107,.157,.298,.501,.621,.421,.404,.427,.365,.473,.051,313,.252,925,.786,.220,.374
Chicago Bulls,17860,.462,12.8,.705,.309,.153,.094,.148,.295,.507,.616,.419,.425,.421,.354,.523,.050,299,.278,983,.846,.233,.391
Charlotte Hornets,18150,.453,14.0,.640,.287,.116,.088,.149,.360,.506,.604,.432,.437,.415,.360,.513,.040,229,.251,914,.870,.231,.384
Cleveland Cavaliers,17620,.458,13.2,.682,.295,.147,.105,.134,.318,.503,.631,.401,.402,.414,.363,.519,.048,276,.252,934,.836,.236,.372
Dallas Mavericks,17860,.469,13.6,.683,.259,.155,.110,.159,.317,.511,.674,.439,.409,.386,.378,.486,.046,243,.216,782,.807,.261,.415
Denver Nuggets,17835,.480,13.1,.706,.288,.150,.103,.166,.294,.521,.640,.468,.455,.404,.380,.497,.051,310,.245,925,.826,.219,.400
Detroit Pistons,18100,.461,13.3,.698,.262,.170,.115,.150,.302,.503,.657,.376,.450,.420,.365,.531,.037,212,.229,874,.863,.223,.399
Golden State Warriors,18100,.435,13.2,.686,.292,.157,.097,.138,.314,.485,.622,.378,.364,.403,.326,.507,.051,309,.249,935,.828,.201,.362
Houston Rockets,17860,.464,13.4,.671,.290,.163,.078,.139,.329,.521,.691,.413,.384,.374,.346,.504,.049,305,.259,1068,.825,.239,.371
Indiana Pacers,18125,.450,14.0,.657,.264,.146,.095,.152,.343,.502,.626,.434,.436,.393,.350,.482,.046,267,.250,883,.878,.252,.387
Los Angeles Clippers,18315,.452,13.5,.691,.264,.154,.117,.156,.309,.496,.655,.423,.406,.367,.353,.522,.051,309,.226,858,.827,.219,.386
Los Angeles Lakers,17785,.483,13.1,.681,.304,.145,.088,.144,.319,.536,.675,.438,.409,.416,.369,.536,.068,399,.245,953,.846,.211,.379
Memphis Grizzlies,18200,.443,14.0,.643,.274,.145,.088,.136,.357,.494,.623,.426,.385,.377,.352,.481,.043,230,.244,814,.827,.244,.403
Miami Heat,18075,.448,12.3,.731,.307,.162,.119,.143,.269,.487,.584,.426,.458,.371,.342,.438,.044,255,.269,888,.835,.239,.369
Milwaukee Bucks,18075,.459,13.0,.662,.324,.139,.091,.109,.338,.511,.622,.428,.387,.388,.358,.546,.054,304,.275,960,.863,.293,.396
Minnesota Timberwolves,17645,.474,13.0,.681,.313,.142,.090,.135,.319,.526,.658,.440,.408,.391,.362,.488,.060,348,.264,932,.853,.219,.415
New Orleans Pelicans,18225,.447,13.6,.662,.286,.150,.097,.129,.338,.496,.644,.373,.396,.384,.349,.497,.054,333,.242,936,.816,.217,.368
New York Knicks,18175,.453,12.7,.682,.328,.144,.085,.124,.318,.502,.608,.412,.387,.406,.350,.461,.055,322,.281,1018,.826,.224,.400
Oklahoma City Thunder,17885,.460,12.1,.710,.321,.176,.100,.112,.290,.501,.622,.407,.407,.387,.359,.462,.052,286,.278,1010,.834,.235,.397
Orlando Magic,18125,.464,12.9,.698,.307,.151,.103,.137,.302,.506,.632,.436,.371,.402,.365,.502,.060,339,.255,936,.842,.220,.396
Philadelphia 76ers,18150,.455,12.8,.709,.302,.155,.107,.146,.291,.496,.626,.387,.426,.395,.355,.491,.049,294,.261,948,.841,.216,.415
Phoenix Suns,18150,.467,13.0,.699,.305,.138,.107,.149,.301,.503,.633,.380,.426,.409,.381,.470,.052,301,.259,957,.813,.211,.455
Portland Trail Blazers,18010,.454,13.2,.703,.278,.163,.109,.154,.297,.488,.578,.436,.441,.411,.373,.439,.040,224,.239,800,.806,.200,.371
Sacramento Kings,18200,.462,14.1,.640,.236,.177,.087,.140,.360,.515,.668,.444,.419,.404,.369,.525,.053,296,.219,804,.845,.237,.425
San Antonio Spurs,17860,.442,12.8,.715,.292,.165,.105,.153,.285,.482,.598,.369,.418,.428,.343,.507,.051,281,.253,832,.827,.244,.322
Toronto Raptors,18100,.450,13.4,.671,.270,.177,.095,.130,.329,.497,.646,.398,.385,.401,.355,.495,.052,297,.245,837,.846,.236,.367
Utah Jazz,18075,.442,12.7,.720,.291,.165,.113,.151,.280,.476,.595,.393,.386,.403,.356,.409,.049,261,.243,804,.777,.194,.378
Washington Wizards,18175,.465,13.4,.680,.292,.149,.100,.141,.320,.512,.638,.408,.452,.405,.363,.495,.052,308,.246,900,.824,.210,.399
