team_name,age,wins_pyth,losses_pyth,mov,sos,srs,off_rtg,def_rtg,pace,fta_per_fga_pct,fg3a_per_fga_pct,ts_pct,efg_pct,tov_pct,orb_pct,ft_rate,opp_efg_pct,opp_tov_pct,drb_pct,opp_ft_rate
Golden State Warriors,28.2,40,8,13.13,-0.49,12.64,116.4,103.4,100.7,.271,.355,.604,.569,13.5,22.2,.214,.485,13.1,76.0,.195
San Antonio Spurs,29.7,35,12,8.13,-0.29,7.83,113.5,104.9,94.3,.275,.273,.577,.535,12.1,22.8,.224,.498,13.3,77.9,.199
Houston Rockets,27.4,34,17,5.76,-0.01,5.76,114.6,108.8,99.1,.286,.457,.587,.551,13.9,24.8,.219,.520,13.4,76.4,.203
Toronto Raptors,26.1,32,16,5.00,-0.12,4.88,114.2,109.0,95.5,.302,.290,.565,.518,11.0,25.1,.245,.516,14.2,75.0,.225
Cleveland Cavaliers,29.0,30,16,4.87,-0.29,4.58,112.7,107.7,96.9,.293,.390,.567,.531,12.5,23.5,.219,.512,12.5,75.8,.171
Los Angeles Clippers,30.1,30,18,3.96,-0.49,3.47,111.5,107.5,96.3,.303,.326,.568,.530,12.2,22.3,.227,.500,12.2,77.0,.217
Utah Jazz,26.6,31,18,3.80,-0.35,3.45,108.6,104.4,91.2,.303,.332,.562,.522,13.3,21.9,.229,.484,11.7,77.8,.189
Boston Celtics,25.9,27,20,2.47,-0.03,2.44,111.9,109.4,96.0,.249,.380,.565,.525,11.7,21.7,.203,.507,12.9,74.3,.224
Charlotte Hornets,26.7,27,21,1.60,-0.31,1.30,108.4,106.8,96.4,.290,.319,.544,.498,11.1,21.0,.232,.508,11.6,79.6,.164
Washington Wizards,26.0,26,21,1.64,-0.57,1.07,109.6,107.9,96.7,.239,.271,.560,.525,13.2,24.1,.187,.519,14.1,76.0,.210
Oklahoma City Thunder,24.5,25,23,0.81,0.19,1.00,107.6,106.7,97.7,.297,.299,.543,.504,13.4,26.0,.220,.505,12.5,77.8,.205
Memphis Grizzlies,29.1,25,24,0.33,0.65,0.98,106.0,105.7,92.7,.281,.309,.528,.483,11.9,24.3,.219,.499,13.8,78.8,.269
Milwaukee Bucks,25.5,24,23,0.06,-0.16,-0.10,109.1,109.0,95.4,.273,.278,.559,.522,13.1,23.1,.208,.513,13.3,75.6,.213
Minnesota Timberwolves,23.6,22,25,-0.66,0.08,-0.58,109.4,110.1,94.7,.287,.266,.552,.509,13.5,27.1,.225,.527,13.4,77.2,.222
Denver Nuggets,25.3,22,24,-0.76,0.12,-0.64,111.7,112.4,98.1,.298,.309,.560,.519,13.5,28.3,.228,.525,10.7,78.8,.209
Detroit Pistons,25.5,22,25,-1.02,0.23,-0.80,106.2,107.3,94.3,.217,.264,.529,.500,11.4,22.7,.160,.513,12.2,80.1,.207
Atlanta Hawks,28.3,24,24,-0.21,-0.60,-0.81,105.5,105.7,97.1,.276,.305,.541,.507,13.8,23.9,.199,.508,14.0,75.7,.174
Chicago Bulls,27.5,24,25,-0.04,-0.81,-0.85,107.0,107.0,94.8,.285,.234,.522,.473,12.2,29.0,.229,.508,12.3,76.7,.164
Indiana Pacers,27.1,22,25,-0.68,-1.02,-1.70,107.6,108.3,97.4,.269,.267,.558,.514,13.0,19.6,.220,.510,13.9,74.8,.221
Portland Trail Blazers,25.1,20,29,-2.61,0.77,-1.85,109.1,111.7,97.4,.271,.327,.555,.515,12.4,21.9,.212,.512,12.0,75.7,.251
Miami Heat,26.4,20,28,-2.73,0.44,-2.29,104.1,107.0,95.0,.250,.300,.525,.498,12.2,23.0,.170,.498,12.2,76.8,.206
Sacramento Kings,28.9,19,28,-2.70,0.32,-2.39,108.3,111.2,94.1,.304,.304,.554,.509,13.2,22.3,.237,.531,13.7,75.8,.238
Dallas Mavericks,27.9,18,29,-3.23,0.83,-2.41,105.2,108.7,91.5,.215,.367,.538,.503,11.7,18.8,.172,.531,14.9,77.6,.229
New Orleans Pelicans,25.6,20,28,-2.73,0.27,-2.46,104.1,106.9,98.1,.251,.306,.531,.496,11.5,18.6,.188,.504,12.1,77.3,.176
New York Knicks,27.6,20,29,-2.59,-0.21,-2.81,108.2,110.9,96.6,.233,.285,.535,.499,12.6,27.2,.183,.505,11.5,75.0,.226
Phoenix Suns,25.8,16,31,-5.45,0.90,-4.55,106.3,111.8,99.1,.289,.265,.540,.496,13.7,26.4,.226,.527,13.7,76.7,.260
Philadelphia 76ers,25.0,15,31,-5.26,-0.22,-5.48,102.0,107.3,97.6,.251,.352,.537,.501,15.4,21.9,.191,.506,13.2,75.7,.221
Orlando Magic,25.6,16,33,-5.53,0.00,-5.53,103.7,109.4,96.1,.234,.304,.524,.493,12.1,21.7,.168,.518,12.0,77.2,.195
Los Angeles Lakers,25.9,15,35,-6.42,0.49,-5.93,106.0,112.6,97.8,.268,.298,.536,.496,13.6,25.4,.205,.536,12.5,75.7,.206
Brooklyn Nets,26.3,11,36,-9.15,0.70,-8.45,103.7,112.7,101.8,.277,.382,.552,.509,14.8,18.9,.219,.524,11.4,75.6,.203
